antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),frozenset({'PINK REGENCY TEACUP AND SAUCER'}),0.03731504482125499,0.030024840695539474,0.024840695539475106,0.6657018813314038,22.17170402607003,1.0,0.02372031726317001,2.901527424586071,0.9919106582345782,0.5844980940279543,0.6553539382304274,0.7465200054139034
frozenset({'JUMBO BAG PEARS'}),frozenset({'JUMBO BAG APPLES'}),0.025380710659898477,0.0387730856463981,0.016848471757209202,0.6638297872340425,17.120891364902505,1.0,0.01586438328902651,2.8593458844695747,0.9661124465811965,0.35616438356164376,0.6502696629213482,0.5491850886030937
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.025056701587644455,0.06955394751053029,0.016632465709039854,0.6637931034482759,9.543571964017993,1.0,0.01488967320202581,2.767480566378936,0.9182251226119622,0.2132963988919668,0.6386605159405208,0.45146176911544234
frozenset({'SET OF 6 SNACK LOAF BAKING CASES'}),frozenset({'SET OF 12 MINI LOAF BAKING CASES'}),0.01571444000432012,0.01938654282319905,0.010422291824171077,0.6632302405498283,34.21085680919699,1.0,0.010117643160084733,2.911821592229073,0.9862681650606016,0.42231947483588633,0.6565723660169458,0.6004173486871704
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.018738524678691002,0.06955394751053029,0.012420347769737553,0.6628242074927955,9.529641827912723,1.0,0.011117009407811103,2.7595280360157783,0.9121567332562875,0.1637010676156584,0.6376191917789662,0.42069781803211204
frozenset({'CHARLOTTE BAG PINK POLKADOT'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.02629873636461821,0.03990711739928718,0.017388486877632572,0.6611909650924024,16.56824667331679,1.0,0.01633898011807685,2.833728689857861,0.9650224544271752,0.35619469026548667,0.6471080652219533,0.5484574581889616
frozenset({'CHILDRENS CUTLERY SPACEBOY '}),frozenset({'CHILDRENS CUTLERY DOLLY GIRL '}),0.01706447780537855,0.014472405227346366,0.011178312992763798,0.6550632911392406,45.26291800491215,1.0,0.0109313489549713,2.857125871084024,0.994884036207732,0.5490716180371353,0.6499979191954223,0.7137256754203665
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.023058645642077977,0.06955394751053029,0.015066421859812074,0.6533957845433256,9.394086287401633,1.0,0.013462602031159064,2.68446259738516,0.9146404210176786,0.19428969359331477,0.6274859627494662,0.43500534568781185
frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.017388486877632572,0.04260719300140404,0.011340317528890809,0.6521739130434783,15.3066622582245,1.0,0.010599442912493135,2.7525043201209636,0.9512090569355902,0.23307436182019978,0.6366944848406075,0.4591668044304844
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01609245058861648,0.06955394751053029,0.010476293336213414,0.651006711409396,9.359737796490059,1.0,0.009356999872656981,2.6660858042486733,0.9077676055541095,0.13936781609195403,0.6249182984259545,0.4008139147109092
"frozenset({""POPPY'S PLAYHOUSE BEDROOM ""})","frozenset({""POPPY'S PLAYHOUSE LIVINGROOM ""})",0.01706447780537855,0.01360838103466897,0.011070309968679123,0.6487341772151899,47.67166465742415,1.0,0.01083809005254588,2.808105870207609,0.9960197351671353,0.5647382920110193,0.6438880703860115,0.7311131203536267
frozenset({'PAPER CHAIN KIT VINTAGE CHRISTMAS'}),"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS ""})",0.037639053893509015,0.05292148180149044,0.02435468193109407,0.6470588235294118,12.226770708283313,1.0,0.022362767425443415,2.6833891348957772,0.9541246027414032,0.3678629690048939,0.6273369423034353,0.5536314525810324
frozenset({'ALARM CLOCK BAKELIKE PINK'}),frozenset({'ALARM CLOCK BAKELIKE RED '}),0.033102926881952696,0.04735932606112971,0.021384598768765525,0.6460032626427405,13.640465698538506,1.0,0.01981686646098539,2.6911001526475915,0.9584150637906572,0.36197440585009144,0.6284047626335395,0.5487713006486222
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})","frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'PINK REGENCY TEACUP AND SAUCER'})",0.020196565503834106,0.023544659250459014,0.012906361378118587,0.6390374331550802,27.141502722857282,1.0,0.012430840125301237,2.705142944002432,0.9830094714160265,0.41856392294220657,0.6303337676786736,0.5936012853848796
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.0172804838535479,0.06955394751053029,0.011016308456636786,0.6375000000000001,9.165547360248448,1.0,0.009814382589730549,2.5667477310054343,0.906561591556064,0.1452991452991453,0.6104019152640743,0.397942546583851
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02187061237714656,0.06955394751053029,0.013932390106922994,0.637037037037037,9.158891189325972,1.0,0.012411202681619788,2.5634738180832324,0.9107348056580203,0.17979094076655056,0.6099043442746285,0.4186737980216241
frozenset({'JUMBO BAG VINTAGE CHRISTMAS '}),"frozenset({""JUMBO BAG 50'S CHRISTMAS ""})",0.020790582136299817,0.03164488605680959,0.01323037045037261,0.6363636363636364,20.10952528699969,1.0,0.012572454847614663,2.6629765633437734,0.9704485113959553,0.3374655647382921,0.6244803601484396,0.5272261867825008
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01954854735932606,0.06955394751053029,0.012420347769737553,0.6353591160220995,9.134767166535124,1.0,0.011060669132799872,2.5516778106150615,0.9082837629433796,0.1619718309859155,0.6081009930642622,0.40696527229676405
frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),0.017982503510098283,0.01895453072686035,0.011394319040933146,0.6336336336336336,33.42913854024965,1.0,0.011053469125605113,2.67777164973734,0.987849993549707,0.44608879492600423,0.6265551619765303,0.6173866173866174
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03531698887568852,0.08640241926773949,0.022356625985527595,0.6330275229357798,7.326502293577982,1.0,0.019305152705416263,2.4895534074954098,0.8951222440727689,0.225,0.5983215314886375,0.4458887614678899
frozenset({'CHRISTMAS CRAFT WHITE FAIRY '}),frozenset({'CHRISTMAS CRAFT LITTLE FRIENDS'}),0.017334485365590235,0.022734636569823954,0.01096230694459445,0.6323987538940811,27.816532362495472,1.0,0.010568213719682824,2.6584930649244622,0.9810562613715085,0.3766233766233767,0.6238470533574954,0.5572920135266131
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.016740468733124528,0.06955394751053029,0.010584296360298088,0.632258064516129,9.090182328190743,1.0,0.009419930676732672,2.5301603181731194,0.9051437358774792,0.1398002853067047,0.6047681276093834,0.3922159887798036
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.0172804838535479,0.04854735932606113,0.010908305432552112,0.6312500000000001,13.002766963292549,1.0,0.010069383573585725,2.5802105509801736,0.9393252876227287,0.19862340216322522,0.6124347295533232,0.42797205228031154
"frozenset({'REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER '})",frozenset({'PINK REGENCY TEACUP AND SAUCER'}),0.022680635057781617,0.030024840695539474,0.014310400691219353,0.6309523809523809,21.014345666324083,1.0,0.013629418236735793,2.6283197865024093,0.9745161041457724,0.3727144866385373,0.619528793590702,0.553785542994176
frozenset({'FELTCRAFT PRINCESS LOLA DOLL'}),frozenset({'FELTCRAFT PRINCESS CHARLOTTE DOLL'}),0.020412571552003458,0.02165460632897721,0.01285235986607625,0.6296296296296295,29.07601366952988,1.0,0.012410333664955536,2.641532562911761,0.9857286464751283,0.43992606284658037,0.6214318861556262,0.6115729195529693
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.017172480829463224,0.05335349389782914,0.010800302408467436,0.6289308176100629,11.787996842614518,1.0,0.009884090557322082,2.551132109665172,0.9311582417582417,0.18083182640144668,0.6080171637480402,0.41567998370381687
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04703531698887569,0.08640241926773949,0.029484825575116103,0.626865671641791,7.255186567164179,1.0,0.025420860396252236,2.4484415163624575,0.9047214284365075,0.28363636363636363,0.5915769303382601,0.48405783582089545
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.016632465709039854,0.052165460632897724,0.010422291824171077,0.6266233766233766,12.012227420612513,1.0,0.009554651588998138,2.5385481576092825,0.9322572292739001,0.17853839037927846,0.606074047875552,0.4132081686429513
frozenset({'SCANDINAVIAN PAISLEY PICNIC BAG'}),frozenset({'PINK VINTAGE PAISLEY PICNIC BAG'}),0.01722648234150556,0.015282427907981424,0.0107463008964251,0.6238244514106583,40.819721523754666,1.0,0.010483038421932926,2.617707545811283,0.9926010623478402,0.4937965260545905,0.6179863554276156,0.6635023317123963
frozenset({'SMALL DOLLY MIX DESIGN ORANGE BOWL'}),frozenset({'SMALL MARSHMALLOWS PINK BOWL'}),0.019494545847283724,0.01555243546819311,0.012150340209525866,0.6232686980609418,40.07531163434903,1.0,0.011847152543254254,2.613129197029281,0.9944330010464283,0.5306603773584906,0.6173170461158815,0.7022593490304709
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.017172480829463224,0.05680959066853872,0.010692299384382762,0.6226415094339622,10.960147786785278,1.0,0.009716737777697628,2.499454584728372,0.9246386946386945,0.16894197952218432,0.5999127145138047,0.4054272185953081
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.022734636569823954,0.06955394751053029,0.014148396155092342,0.6223277909738717,8.947411516501674,1.0,0.012567112436443824,2.463633887409225,0.9088993283438231,0.18106427090532137,0.5940955329805081,0.4128719700210973
"frozenset({""POPPY'S PLAYHOUSE KITCHEN""})","frozenset({""POPPY'S PLAYHOUSE LIVINGROOM ""})",0.018684523166648665,0.01360838103466897,0.011610325089102496,0.6213872832369943,45.662102027708976,1.0,0.011356058978399641,2.605278627190875,0.9967233003496307,0.5613577023498696,0.6161638952689511,0.7372809432057987
frozenset({'FELTCRAFT CUSHION RABBIT'}),frozenset({'FELTCRAFT CUSHION BUTTERFLY'}),0.017496489901717246,0.01587644454044713,0.010854303920509773,0.6203703703703703,39.07489292013101,1.0,0.010576521868932666,2.5923254631617487,0.9917604458743984,0.4820143884892086,0.614245967873053,0.6520219198790627
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.019332541311156713,0.05680959066853872,0.011988335673398855,0.6201117318435754,10.91561696794613,1.0,0.010890061914929427,2.482810048093111,0.9262957891812517,0.18686868686868685,0.5972305651138972,0.41556917390657855
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.022734636569823954,0.05027540771141592,0.014040393131007668,0.6175771971496438,12.283882424078522,1.0,0.012897400008288902,2.483441325176981,0.9399622121813646,0.23809523809523808,0.5973329468821916,0.4484233998637585
frozenset({'FELTCRAFT CUSHION RABBIT'}),frozenset({'FELTCRAFT CUSHION OWL'}),0.017496489901717246,0.022518630521654606,0.010800302408467436,0.6172839506172839,27.412144358587202,1.0,0.010406305416944804,2.5540642234756765,0.9806782455754645,0.36968576709796674,0.6084671674233945,0.5484501287858602
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG CARS BLUE'}),0.017172480829463224,0.052165460632897724,0.010584296360298088,0.6163522012578616,11.815331328046668,1.0,0.009688485987619533,2.470585110809332,0.9313579277864991,0.18014705882352944,0.595237583346233,0.40962537599124965
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02208661842531591,0.06955394751053029,0.01360838103466897,0.6161369193154034,8.858403316679068,1.0,0.012072169536029437,2.423900862854733,0.9071486860431585,0.17439446366782005,0.5874418730053766,0.4058945466142234
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.022572632033696943,0.06955394751053029,0.013878388594880657,0.6148325358851675,8.839649766709265,1.0,0.012308372931234386,2.4156922356558908,0.907354730528624,0.17736369910282956,0.5860399825607389,0.4071833486879254
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.019818554919537747,0.05680959066853872,0.012150340209525866,0.6130790190735694,10.79182250494711,1.0,0.011024456216904972,2.4376822551031423,0.9256829437006837,0.1884422110552764,0.5897742628652444,0.41347867303488356
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER ', 'PINK REGENCY TEACUP AND SAUCER'})",frozenset({'REGENCY CAKESTAND 3 TIER'}),0.021060589696511502,0.09196457500810022,0.012906361378118587,0.6128205128205128,6.663658400710661,1.0,0.010969533197258931,2.3452570579260983,0.8682174550476943,0.12891046386192015,0.5736075085584452,0.376580544137796
frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.01938654282319905,0.04260719300140404,0.011880332649314181,0.6128133704735376,14.382861843382724,1.0,0.011054326477616155,2.4726907749100424,0.9488680794396969,0.23706896551724138,0.5955822660290467,0.4458236687602162
frozenset({'GARDENERS KNEELING PAD KEEP CALM '}),frozenset({'GARDENERS KNEELING PAD CUP OF TEA '}),0.040825143104006915,0.03429096014688411,0.025002700075602118,0.6124338624338624,17.85992167645711,1.0,0.023602766720431774,2.491727078938415,0.984188342964316,0.49892241379310354,0.5986719378488097,0.6707838603507895
frozenset({'MINT KITCHEN SCALES'}),frozenset({'IVORY KITCHEN SCALES'}),0.016416459660870505,0.033480937466249056,0.010044281239874716,0.6118421052631579,18.274342105263155,1.0,0.00949464278055191,2.4900152119513583,0.9610555982577503,0.25203252032520324,0.5983960277831689,0.4559210526315789
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.024732692515390432,0.05027540771141592,0.015066421859812074,0.6091703056768558,12.116665650401735,1.0,0.013822975659799735,2.430021582503751,0.940735977645205,0.25135135135135134,0.5884810212386431,0.45442403576001755
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.023058645642077977,0.05680959066853872,0.014040393131007668,0.6088992974238876,10.71824827917828,1.0,0.012730440910710334,2.4116305675720597,0.9281019461440665,0.21328958162428224,0.5853427911196353,0.4280237931986358
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'PINK REGENCY TEACUP AND SAUCER'})",frozenset({'REGENCY CAKESTAND 3 TIER'}),0.023544659250459014,0.09196457500810022,0.014310400691219353,0.6077981651376146,6.609046636534556,1.0,0.012145126109540355,2.315224826295136,0.8691562337610842,0.14140875133404482,0.5680765044316591,0.3817029580826065
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.021060589696511502,0.06955394751053029,0.012798358354033913,0.6076923076923076,8.736992355470615,1.0,0.011333511203741936,2.371725231835903,0.9045954506351458,0.16446911866759195,0.5783659984820749,0.39584925943621596
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.016578464196997517,0.05680959066853872,0.010044281239874716,0.6058631921824104,10.664804746039806,1.0,0.009102465474930262,2.3930533526013105,0.9215108675307314,0.1585677749360614,0.5821238172926758,0.39133463791630024
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.020412571552003458,0.06955394751053029,0.012366346257695216,0.6058201058201058,8.710075092839068,1.0,0.010946571327412224,2.360460455308856,0.9036359609634912,0.1593597773138483,0.5763538432720093,0.39180756843800324
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.019440544335241387,0.06955394751053029,0.011772329625229507,0.6055555555555555,8.706271566597653,1.0,0.01042016302495999,2.3588773161704863,0.9026890363991508,0.15244755244755245,0.5760695169923259,0.3874051069703244
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.018738524678691002,0.05335349389782914,0.011340317528890809,0.6051873198847263,11.34297448342648,1.0,0.010340551766791948,2.3977104935580535,0.9292525242995773,0.18666666666666665,0.5829354700299693,0.4088689635860878
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG CARS BLUE'}),0.019818554919537747,0.052165460632897724,0.011988335673398855,0.6049046321525886,11.595884035405419,1.0,0.010954491626942788,2.3990019030877696,0.9322381165805771,0.1998199819981998,0.583159980526529,0.41735914837443094
frozenset({'ALARM CLOCK BAKELIKE RED '}),frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.04735932606112971,0.04260719300140404,0.028620801382438707,0.6043329532497149,14.18382462392677,1.0,0.02660295343653573,2.419693059763022,0.9757059294760384,0.4665492957746479,0.5867244417777777,0.6380346642040716
frozenset({'SPACEBOY LUNCH BOX '}),frozenset({'DOLLY GIRL LUNCH BOX'}),0.03801706447780538,0.03326493141807971,0.022896641105950966,0.6022727272727272,18.105335005903186,1.0,0.021632006063380057,2.430648172434542,0.9821043868401151,0.47321428571428564,0.5885871055544833,0.6452922077922076
frozenset({'STRAWBERRY CHARLOTTE BAG'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.026568743924829896,0.03990711739928718,0.015984447564531806,0.6016260162601625,15.075657062389297,1.0,0.014924165581572021,2.4100290726507687,0.9591513459537425,0.3165775401069518,0.585067246139023,0.5010836441246685
frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB'}),frozenset({'RED STRIPE CERAMIC DRAWER KNOB'}),0.01895453072686035,0.017982503510098283,0.011394319040933146,0.6011396011396012,33.42913854024965,1.0,0.011053469125605113,2.462058151913968,0.9888287627402115,0.44608879492600423,0.5938357511082285,0.6173866173866174
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01922453828707204,0.06955394751053029,0.011556323577060157,0.6011235955056179,8.642551817991485,1.0,0.01021918105012697,2.3326675682130364,0.9016267918947541,0.14965034965034962,0.5713062531383071,0.38363633191429963
